word,book,verse,skip,start,length,sequence,hebert_score,z_score,is_significant,semantic_z_score
תשצ,Jeremiah,Jeremiah 11:8,2,660570,3,תשצ,0.31378123,-0.8900116,false,-10.882921
תשצ,Jeremiah,Jeremiah 19:8,-2,671534,3,תשצ,0.3309524,-0.8900116,false,-9.612721
תשצא,Jeremiah,Jeremiah 19:8,-2,671534,4,תשצא,0.27646533,-0.8900116,false,-13.643285
תשצ,Jeremiah,Jeremiah 42:7,-2,709854,3,תשצ,0.3354006,-0.8900116,false,-9.283675
תשצ,Judges,Judges 6:5,-2,353578,3,תשצ,0.35842252,-0.8900116,false,-7.5806794
תשצא,Judges,Judges 6:5,-2,353578,4,תשצא,0.31979597,-0.8900116,false,-10.437995
תשפו,Judges,Judges 7:22,2,357508,4,תשפו,0.30797213,-0.8900116,false,-11.312637
תשצ,Judges,Judges 16:20,-2,373432,3,תשצ,0.38080478,-0.8900116,false,-5.9250007
תשצ,Lamentations,Lamentations 4:11,2,1015002,3,תשצ,0.34725872,-0.8900116,false,-8.406497
תשצו,Lamentations,Lamentations 4:11,2,1015002,4,תשצו,0.32960582,-0.8900116,false,-9.712333
תשצ,Leviticus,Leviticus 9:5,2,153130,3,תשצ,0.32070255,-0.8900116,false,-10.370932
תשצה,Leviticus,Leviticus 9:5,2,153130,4,תשצה,0.29848522,-0.8900116,false,-12.014411
תשצ,Leviticus,Leviticus 52:5,-2,179796,3,תשצ,0.36421108,-0.8900116,false,-7.152483
תשפו,Leviticus,Leviticus 62:61,2,183028,4,תשפו,0.2705728,-0.8900116,false,-14.07917
תשצ,Leviticus,Leviticus 72:43,2,186350,3,תשצ,0.3342405,-0.8900116,false,-9.369492
תשצה,Leviticus,Leviticus 72:43,2,186350,4,תשצה,0.29740083,-0.8900116,false,-12.094626
תשצ,Numbers,Numbers 3:31,-2,239134,3,תשצ,0.32645458,-0.8900116,false,-9.945438
תשצ,Numbers,Numbers 43:2,-2,246184,3,תשצ,0.39269304,-0.8900116,false,-5.0455923
תשצא,Numbers,Numbers 43:2,-2,246184,4,תשצא,0.31625292,-0.8900116,false,-10.700084
תשצ,Psalms,Psalms 8:2,-2,864446,3,תשצ,0.39943156,-0.8900116,false,-4.5471253
תשצא,Psalms,Psalms 8:2,-2,864446,4,תשצא,0.34583747,-0.8900116,false,-8.511631
תשצ,Psalms,Psalms 66:14,-2,894586,3,תשצ,0.37950417,-0.8900116,false,-6.0212097
תשצ,Psalms,Psalms 85:2,-2,907238,3,תשצ,0.42989933,-0.8900116,false,-2.2933376
תשצא,Psalms,Psalms 85:2,-2,907238,4,תשצא,0.39217192,-0.8900116,false,-5.0841413
תשצ,Psalms,Psalms 101:6,-2,915040,3,תשצ,0.35217282,-0.8900116,false,-8.042987
תשצא,Psalms,Psalms 101:6,-2,915040,4,תשצא,0.31415197,-0.8900116,false,-10.855496
תשצ,Psalms,Psalms 105:29,2,918526,3,תשצ,0.45609975,-0.8900116,false,-0.35521898
תשצ,Deuteronomy,Deuteronomy 72:11,-3,290885,3,תשצ,0.33425862,-0.8900116,false,-9.368152
תשצ,Deuteronomy,Deuteronomy 82:92,3,292941,3,תשצ,0.34494686,-0.8900116,false,-8.577512
תשצ,Exodus,Exodus 91:71,-3,106532,3,תשצ,0.32503086,-0.8900116,false,-10.050755
תשצו,Exodus,Exodus 91:71,-3,106532,4,תשצו,0.26483077,-0.8900116,false,-14.503925
תשצ,Exodus,Exodus 53:53,3,132672,3,תשצ,0.3454103,-0.8900116,false,-8.543231
תשצ,Ezekiel,Ezekiel 11:18,3,742401,3,תשצ,0.32951665,-0.8900116,false,-9.718928
תשצו,Ezekiel,Ezekiel 11:18,3,742401,4,תשצו,0.28894615,-0.8900116,false,-12.720042
תשפו,Ezekiel,Ezekiel 17:19,3,752244,4,תשפו,0.26862967,-0.8900116,false,-14.22291
תשצ,Ezra,Ezra 6:22,-3,1072961,3,תשצ,0.3570755,-0.8900116,false,-7.680321
תשפו,Genesis,Genesis 22:22,-3,28235,4,תשפו,0.2839031,-0.8900116,false,-13.093092
תשצ,I Kings,I Kings 8:36,-3,496394,3,תשצ,0.34875664,-0.8900116,false,-8.2956915
תשצ,I Samuel,I Samuel 25:2,-3,424886,3,תשצ,0.36060196,-0.8900116,false,-7.41946
תשצו,I Samuel,I Samuel 25:2,-3,424886,4,תשצו,0.3104165,-0.8900116,false,-11.131821
תשפו,II Chronicles,II Chronicles 21:19,-3,1176488,4,תשפו,0.25340462,-0.8900116,false,-15.349151
תשצ,II Chronicles,II Chronicles 29:33,-3,1189115,3,תשצ,0.37235937,-0.8900116,false,-6.5497317
תשצו,II Chronicles,II Chronicles 29:33,-3,1189115,4,תשצו,0.31122562,-0.8900116,false,-11.071967
תשצ,II Chronicles,II Chronicles 35:17,-3,1200410,3,תשצ,0.36012053,-0.8900116,false,-7.4550724
תשצג,II Chronicles,II Chronicles 35:17,-3,1200410,4,תשצג,0.40588826,-0.8900116,false,-4.0695047
תשצ,II Kings,II Kings 24:13,-3,574538,3,תשצ,0.28057414,-0.8900116,false,-13.339344
תשצו,II Kings,II Kings 24:13,-3,574538,4,תשצו,0.22889501,-0.8900116,false,-17.162195
תשצ,Job,Job 40:10,3,997683,3,תשצ,0.41145843,-0.8900116,false,-3.657463
תשצ,Joshua,Joshua 13:2,-3,324956,3,תשצ,0.34944776,-0.8900116,false,-8.244568
תשצה,Joshua,Joshua 13:2,-3,324956,4,תשצה,0.34953827,-0.8900116,false,-8.237873
תשצ,Leviticus,Leviticus 8:33,-3,152729,3,תשצ,0.3733068,-0.8900116,false,-6.479646
תשצ,Numbers,Numbers 21:4,-3,208925,3,תשצ,0.30688348,-0.8900116,false,-11.3931675
תשצד,Numbers,Numbers 21:4,-3,208925,4,תשצד,0.34870058,-0.8900116,false,-8.299839
תשצ,Numbers,Numbers 71:42,-3,218399,3,תשצ,0.34398678,-0.8900116,false,-8.648532
תשצ,Numbers,Numbers 62:94,-3,233171,3,תשצ,0.37526208,-0.8900116,false,-6.3350096
תשצ,Numbers,Numbers 43:31,-3,246692,3,תשצ,0.31785274,-0.8900116,false,-10.581741
